AssessmentPPID,PropertyID,TaxYear,ClassCode,EstimatedFlag,UnderThresholdFlag,TotalMarketValue,SpecialMobileValue,EstPenalty,MarketValue,TaxClass,TaxablePercent,TotalTaxableValue,SpecialMobileTaxable,TaxableValue,ClassQuantity,TIFBaseValue,TIFIncrementalValue,TotalMills,TaxAmount
226131,553753,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,14.000000,0.000000,0.000000,691.630,0.000000
226132,553753,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,691.630,0.000000
226133,553753,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,691.630,0.000000
226134,553753,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
198737,553774,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,38.000000,0.000000,0.000000,622.520,0.000000
279682,553779,2019,6510,Yes,No,3275.000000,0.000000,589.000000,3275.000000,8,1.500000,44.000000,0.000000,44.000000,0.000000,0.000000,0.000000,622.520,27.390000
279683,553779,2019,6111,Yes,No,987449.000000,0.000000,177556.000000,987449.000000,8,1.500000,13317.000000,0.000000,13317.000000,2040.000000,0.000000,0.000000,622.520,8290.100000
307423,553779,2019,6100,Yes,No,178145.000000,NULL,NULL,178145.000000,8,1.500000,2672.000000,NULL,2672.000000,NULL,NULL,NULL,622.520,1663.370000
284718,553783,2019,6511,No,No,2734.000000,0.000000,0.000000,2734.000000,8,1.500000,18.000000,0.000000,18.000000,0.000000,0.000000,0.000000,634.630,11.420000
284719,553783,2019,6510,No,No,626.000000,0.000000,0.000000,626.000000,8,1.500000,4.000000,0.000000,4.000000,1.000000,0.000000,0.000000,634.630,2.540000
284720,553783,2019,6512,No,No,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,634.630,0.000000
284721,553783,2019,6111,No,No,173622.000000,0.000000,0.000000,173622.000000,8,1.500000,1133.000000,0.000000,1133.000000,85.000000,0.000000,0.000000,634.630,719.040000
225190,553795,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,691.630,0.000000
225191,553795,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,691.630,0.000000
225192,553795,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
268840,553815,2019,6311,No,No,227456.000000,0.000000,0.000000,227456.000000,8,1.500000,1912.000000,0.000000,1912.000000,1.000000,0.000000,0.000000,691.630,1322.400000
172710,553819,2019,6311,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,27.000000,NULL,NULL,691.630,0.000000
172711,553819,2019,6510,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,1.000000,NULL,NULL,691.630,0.000000
172712,553819,2019,6519,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,NULL,NULL,NULL,691.630,0.000000
277266,553837,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,776.370,0.000000
277267,553837,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,776.370,0.000000
277268,553841,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,691.630,0.000000
277269,553841,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,691.630,0.000000
247965,553847,2019,6311,No,No,349553.000000,0.000000,0.000000,349553.000000,8,1.500000,4867.000000,0.000000,4867.000000,414.000000,0.000000,0.000000,581.460,2829.970000
247966,553847,2019,6300,No,No,15584.000000,0.000000,0.000000,15584.000000,8,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,581.460,0.000000
302974,553871,2019,6311,No,No,7815.000000,0.000000,0.000000,7815.000000,8,1.500000,43.000000,0.000000,43.000000,3.000000,0.000000,0.000000,691.630,29.740000
302975,553871,2019,6519,No,No,1245.000000,0.000000,0.000000,1245.000000,8,1.500000,7.000000,0.000000,7.000000,0.000000,0.000000,0.000000,691.630,4.840000
242964,553917,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,622.520,0.000000
223293,553934,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,691.630,0.000000
223294,553934,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
253659,553938,2019,6311,No,No,112821.000000,0.000000,0.000000,112821.000000,8,1.500000,1524.000000,0.000000,1524.000000,75.000000,0.000000,0.000000,691.630,1054.040000
253660,553938,2019,6519,No,No,300.000000,0.000000,0.000000,300.000000,8,1.500000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,691.630,2.770000
274038,553943,2019,6511,No,No,66752.000000,0.000000,0.000000,66752.000000,8,1.500000,978.000000,0.000000,978.000000,0.000000,0.000000,0.000000,638.050,624.010000
274039,553943,2019,6510,No,No,4152.000000,0.000000,0.000000,4152.000000,8,1.500000,61.000000,0.000000,61.000000,2.000000,0.000000,0.000000,638.050,38.920000
274040,553943,2019,6311,No,No,38380.000000,0.000000,0.000000,38380.000000,8,1.500000,562.000000,0.000000,562.000000,20.000000,0.000000,0.000000,638.050,358.580000
274041,553943,2019,6519,No,No,4493.000000,0.000000,0.000000,4493.000000,8,1.500000,66.000000,0.000000,66.000000,4.000000,0.000000,0.000000,638.050,42.110000
300657,553943,2019,6512,No,No,NULL,NULL,NULL,NULL,8,1.500000,NULL,NULL,NULL,1.000000,NULL,NULL,638.050,NULL
255667,553947,2019,6511,Yes,No,195393.000000,0.000000,19225.000000,195393.000000,8,1.500000,1442.000000,0.000000,1442.000000,0.000000,0.000000,0.000000,625.090,901.380000
255668,553947,2019,6311,Yes,No,1265.000000,0.000000,124.000000,1265.000000,8,1.500000,9.000000,0.000000,9.000000,0.000000,0.000000,0.000000,625.090,5.630000
255669,553947,2019,6519,Yes,No,180.000000,0.000000,18.000000,180.000000,8,1.500000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,625.090,0.630000
307382,553947,2019,6100,Yes,No,19367.000000,NULL,NULL,19367.000000,8,1.500000,291.000000,NULL,291.000000,NULL,NULL,NULL,625.090,181.900000
258964,553976,2019,6311,No,No,206815.000000,0.000000,0.000000,206815.000000,8,1.500000,2954.000000,0.000000,2954.000000,0.000000,0.000000,0.000000,691.630,2043.080000
300476,553980,2019,6311,No,No,16480.000000,0.000000,0.000000,16480.000000,8,1.500000,220.000000,0.000000,220.000000,2.000000,0.000000,0.000000,691.630,152.160000
227169,553990,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,78.000000,0.000000,0.000000,611.270,0.000000
289876,554001,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,776.370,0.000000
216573,554005,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,530.640,0.000000
216574,554005,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,21.000000,0.000000,0.000000,530.640,0.000000
216575,554005,2019,6836,No,Yes,0.000000,0.000000,0.000000,0.000000,8,0.000000,0.000000,0.000000,0.000000,6872.000000,0.000000,0.000000,530.640,0.000000
216576,554005,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,530.640,0.000000
298972,554010,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
313802,554057,2019,6101,No,No,18335.000000,0.000000,0.000000,18335.000000,8,1.500000,275.000000,0.000000,275.000000,0.000000,0.000000,0.000000,691.630,190.200000
313803,554057,2019,6311,No,No,172002.000000,0.000000,0.000000,172002.000000,8,1.500000,2542.000000,0.000000,2542.000000,47.000000,0.000000,0.000000,691.630,1758.120000
313804,554057,2019,6103,No,No,-18335.000000,0.000000,0.000000,-18335.000000,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
300933,554075,2019,6311,No,No,4000.000000,0.000000,0.000000,4000.000000,8,1.500000,51.000000,0.000000,51.000000,0.000000,0.000000,0.000000,691.630,35.270000
298519,554083,2019,6311,No,No,3011.000000,0.000000,0.000000,3011.000000,8,1.500000,42.000000,0.000000,42.000000,1.000000,0.000000,0.000000,549.120,23.060000
299283,554093,2019,6311,No,No,1190.000000,0.000000,0.000000,1190.000000,8,1.500000,11.000000,0.000000,11.000000,0.000000,0.000000,0.000000,625.940,6.890000
299284,554098,2019,6311,No,No,1087.000000,0.000000,0.000000,1087.000000,8,1.500000,10.000000,0.000000,10.000000,0.000000,0.000000,0.000000,691.630,6.920000
298841,554111,2019,6311,No,No,838.000000,NULL,NULL,838.000000,8,1.500000,7.000000,NULL,7.000000,11.000000,NULL,NULL,468.900,3.280000
298857,554115,2019,6311,No,No,664.000000,NULL,NULL,664.000000,8,1.500000,6.000000,NULL,6.000000,11.000000,NULL,NULL,549.120,3.290000
298840,554120,2019,6311,No,No,640.000000,NULL,NULL,640.000000,8,1.500000,5.000000,NULL,5.000000,8.000000,NULL,NULL,634.630,3.170000
293708,554135,2019,6311,No,No,69094.000000,0.000000,0.000000,69094.000000,8,1.500000,1013.000000,0.000000,1013.000000,13.000000,0.000000,0.000000,594.180,601.900000
293709,554135,2019,6300,No,No,7021.000000,0.000000,0.000000,7021.000000,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,594.180,0.000000
293712,554141,2019,6311,No,No,453.000000,0.000000,0.000000,453.000000,8,1.500000,7.000000,0.000000,7.000000,3.000000,0.000000,0.000000,532.330,3.730000
293713,554141,2019,6300,No,No,702.000000,0.000000,0.000000,702.000000,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,532.330,0.000000
199248,554174,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,637.770,0.000000
199249,554174,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,12.000000,0.000000,0.000000,637.770,0.000000
221919,554178,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,691.630,0.000000
221920,554178,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,47.000000,0.000000,0.000000,691.630,0.000000
221921,554178,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
219843,554195,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,12.000000,0.000000,0.000000,486.370,0.000000
219844,554195,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.370,0.000000
219845,554195,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.370,0.000000
198317,554203,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,549.120,0.000000
198318,554203,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,549.120,0.000000
275218,554226,2019,6111,No,No,106594.000000,0.000000,0.000000,106594.000000,8,1.500000,99.000000,0.000000,99.000000,14.000000,0.000000,0.000000,513.620,50.850000
240886,554235,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,530.640,0.000000
240887,554235,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,530.640,0.000000
240888,554235,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,20.000000,0.000000,0.000000,530.640,0.000000
302581,554240,2019,6511,No,No,33477.000000,0.000000,0.000000,33477.000000,8,1.500000,423.000000,0.000000,423.000000,0.000000,0.000000,0.000000,625.940,264.770000
302582,554240,2019,6510,No,No,250.000000,0.000000,0.000000,250.000000,8,1.500000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,625.940,1.880000
302583,554240,2019,6111,No,No,598996.000000,0.000000,0.000000,598996.000000,8,1.500000,7565.000000,0.000000,7565.000000,92.000000,0.000000,0.000000,625.940,4735.240000
245141,554244,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,634.630,0.000000
245142,554244,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,634.630,0.000000
245143,554244,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,62.000000,0.000000,0.000000,634.630,0.000000
246529,554248,2019,6510,No,No,700.000000,0.000000,0.000000,700.000000,8,1.500000,5.000000,0.000000,5.000000,0.000000,0.000000,0.000000,625.940,3.130000
246530,554248,2019,6311,No,No,15.000000,0.000000,0.000000,15.000000,8,1.500000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,625.940,0.630000
246531,554248,2019,6512,No,No,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,625.940,0.000000
246532,554248,2019,6111,No,No,181001.000000,0.000000,0.000000,181001.000000,8,1.500000,1221.000000,0.000000,1221.000000,21.000000,0.000000,0.000000,625.940,764.270000
222354,554258,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,165.000000,0.000000,0.000000,691.630,0.000000
222355,554258,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
261355,554274,2019,6311,No,No,3354.000000,0.000000,0.000000,3354.000000,8,1.500000,44.000000,0.000000,44.000000,33.000000,0.000000,0.000000,691.630,30.430000
206293,554280,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
206294,554280,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
206295,554280,2019,6300,No,Yes,0.000000,0.000000,0.000000,0.000000,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
206296,554280,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
206297,554280,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
303692,554285,2019,6511,No,No,6220051.000000,656409.000000,0.000000,5563642.000000,8,1.500000,92774.000000,9791.000000,85185.000000,0.000000,0.000000,0.000000,691.630,58916.500000
303693,554285,2019,6510,No,No,10844.000000,0.000000,0.000000,10844.000000,8,1.500000,162.000000,0.000000,162.000000,1.000000,0.000000,0.000000,691.630,112.040000
303694,554285,2019,6311,No,No,50205.000000,0.000000,0.000000,50205.000000,8,1.500000,749.000000,0.000000,749.000000,5.000000,0.000000,0.000000,691.630,518.030000
303695,554285,2019,6519,No,No,1740.000000,0.000000,0.000000,1740.000000,8,1.500000,26.000000,0.000000,26.000000,0.000000,0.000000,0.000000,691.630,17.980000
307577,554285,2019,6103,No,No,-4118112.000000,NULL,NULL,-4118112.000000,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,691.630,NULL
307578,554285,2019,6101,No,No,4118112.000000,NULL,NULL,4118112.000000,8,1.500000,61772.000000,NULL,61772.000000,NULL,NULL,NULL,691.630,42723.370000
212484,554289,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,691.630,0.000000
212485,554289,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
222337,554294,2019,6511,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
222338,554294,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
222339,554294,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,11.000000,0.000000,0.000000,691.630,0.000000
222340,554294,2019,6300,No,Yes,0.000000,0.000000,0.000000,0.000000,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
222341,554294,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
189957,554298,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
189958,554298,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
250086,554302,2019,6311,No,No,53604.000000,0.000000,0.000000,53604.000000,8,1.500000,794.000000,0.000000,794.000000,8.000000,0.000000,0.000000,691.630,549.150000
250087,554302,2019,6519,No,No,500.000000,0.000000,0.000000,500.000000,8,1.500000,7.000000,0.000000,7.000000,0.000000,0.000000,0.000000,691.630,4.840000
307467,554302,2019,6101,No,No,11586.000000,NULL,NULL,11586.000000,8,1.500000,174.000000,NULL,174.000000,NULL,NULL,NULL,691.630,120.340000
307468,554302,2019,6103,No,No,-11586.000000,NULL,NULL,-11586.000000,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,691.630,NULL
183475,554307,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,35.000000,0.000000,0.000000,776.370,0.000000
183476,554307,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,776.370,0.000000
183477,554307,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,776.370,0.000000
219855,554316,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
219856,554316,2019,6300,No,Yes,0.000000,0.000000,0.000000,0.000000,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
219857,554316,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
207237,554324,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,468.900,0.000000
207238,554324,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,468.900,0.000000
211457,554333,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,47.000000,0.000000,0.000000,468.900,0.000000
211458,554333,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,468.900,0.000000
204661,554351,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,468.900,0.000000
204662,554351,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,468.900,0.000000
204663,554351,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,468.900,0.000000
204664,554351,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,468.900,0.000000
200072,554355,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,557.520,0.000000
200073,554355,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,557.520,0.000000
200074,554355,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,557.520,0.000000
198809,554384,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,578.960,0.000000
206877,554422,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,594.180,0.000000
206878,554422,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,594.180,0.000000
